지역명,연도,월,전용면적,평당분양가격
대구,2016,6,102m²~,9051.9
광주,2016,6,모든면적,9032.1
광주,2016,6,60m²,8471.1
광주,2016,6,60m²~85m²,9051.9
광주,2016,6,85m²~102m²,9088.199999999999
광주,2016,6,102m²~,11609.4
대전,2016,6,모든면적,8454.6
대전,2016,6,60m²,8738.4
대전,2016,6,60m²~85m²,8405.1
대전,2016,6,85m²~102m²,
대전,2016,6,102m²~,
울산,2016,6,모든면적,10127.699999999999
울산,2016,6,60m²,8438.1
울산,2016,6,60m²~85m²,10144.199999999999
울산,2016,6,85m²~102m²,8787.9
울산,2016,6,102m²~,9791.1
세종,2016,6,모든면적,8853.9
세종,2016,6,60m²,8959.5
세종,2016,6,60m²~85m²,8923.199999999999
세종,2016,6,85m²~102m²,8778.0
세종,2016,6,102m²~,8613.0
강원,2016,6,모든면적,6943.2
강원,2016,6,60m²,6926.7
강원,2016,6,60m²~85m²,7048.799999999999
강원,2016,6,85m²~102m²,
강원,2016,6,102m²~,7718.7
충북,2016,6,모든면적,6755.099999999999
충북,2016,6,60m²,6623.099999999999
충북,2016,6,60m²~85m²,6956.4
충북,2016,6,85m²~102m²,7510.799999999999
충북,2016,6,102m²~,7401.9
충남,2016,6,모든면적,7253.4
충남,2016,6,60m²,7586.7
충남,2016,6,60m²~85m²,7220.4
충남,2016,6,85m²~102m²,8626.199999999999
충남,2016,6,102m²~,9071.699999999999
전북,2016,6,모든면적,6372.299999999999
전북,2016,6,60m²,6299.7
전북,2016,6,60m²~85m²,6402.0
전북,2016,6,85m²~102m²,7487.7
전북,2016,6,102m²~,7662.599999999999
전남,2016,6,모든면적,6494.4
전남,2016,6,60m²,6563.7
전남,2016,6,60m²~85m²,6481.2
전남,2016,6,85m²~102m²,7801.2
전남,2016,6,102m²~,7471.2
경북,2016,6,모든면적,7385.4
경북,2016,6,60m²,7038.9
경북,2016,6,60m²~85m²,7444.799999999999
경북,2016,6,85m²~102m²,8827.5
경북,2016,6,102m²~,8335.8
경남,2016,6,모든면적,7883.7
경남,2016,6,60m²,8127.9
경남,2016,6,60m²~85m²,7860.599999999999
경남,2016,6,85m²~102m²,10071.6
경남,2016,6,102m²~,9042.0
제주,2016,6,모든면적,9329.1
제주,2016,6,60m²,9414.9
제주,2016,6,60m²~85m²,9009.0
제주,2016,6,85m²~102m²,10253.099999999999
제주,2016,6,102m²~,8596.5
서울,2016,7,모든면적,20638.199999999997
서울,2016,7,60m²,21816.3
서울,2016,7,60m²~85m²,21116.699999999997
서울,2016,7,85m²~102m²,25515.6
서울,2016,7,102m²~,21030.899999999998
인천,2016,7,모든면적,10632.599999999999
인천,2016,7,60m²,9801.0
인천,2016,7,60m²~85m²,10797.599999999999
인천,2016,7,85m²~102m²,11398.199999999999
인천,2016,7,102m²~,11876.699999999999
경기,2016,7,모든면적,11652.3
경기,2016,7,60m²,12490.5
경기,2016,7,60m²~85m²,11652.3
경기,2016,7,85m²~102m²,11035.199999999999
경기,2016,7,102m²~,13609.199999999999
부산,2016,7,모든면적,10421.4
부산,2016,7,60m²,9896.699999999999
부산,2016,7,60m²~85m²,10167.3
부산,2016,7,85m²~102m²,10880.099999999999
부산,2016,7,102m²~,12784.199999999999
대구,2016,7,모든면적,10329.0
대구,2016,7,60m²,11170.5
대구,2016,7,60m²~85m²,10404.9
대구,2016,7,85m²~102m²,9517.199999999999
대구,2016,7,102m²~,9051.9
광주,2016,7,모든면적,9048.6
광주,2016,7,60m²,8471.1
광주,2016,7,60m²~85m²,9068.4
광주,2016,7,85m²~102m²,9088.199999999999
광주,2016,7,102m²~,11609.4
대전,2016,7,모든면적,8454.6
대전,2016,7,60m²,8738.4
대전,2016,7,60m²~85m²,8405.1
대전,2016,7,85m²~102m²,
대전,2016,7,102m²~,
울산,2016,7,모든면적,10127.699999999999
울산,2016,7,60m²,8438.1
울산,2016,7,60m²~85m²,10144.199999999999
울산,2016,7,85m²~102m²,8787.9
울산,2016,7,102m²~,9791.1
세종,2016,7,모든면적,8867.1
세종,2016,7,60m²,8959.5
세종,2016,7,60m²~85m²,8952.9
세종,2016,7,85m²~102m²,8791.199999999999
세종,2016,7,102m²~,8543.699999999999
강원,2016,7,모든면적,6933.299999999999
강원,2016,7,60m²,6827.7
강원,2016,7,60m²~85m²,7058.7
강원,2016,7,85m²~102m²,
강원,2016,7,102m²~,7718.7
충북,2016,7,모든면적,6847.5
충북,2016,7,60m²,6745.2
충북,2016,7,60m²~85m²,7095.0
충북,2016,7,85m²~102m²,7510.799999999999
충북,2016,7,102m²~,7401.9
충남,2016,7,모든면적,7253.4
충남,2016,7,60m²,7586.7
충남,2016,7,60m²~85m²,7220.4
충남,2016,7,85m²~102m²,8626.199999999999
충남,2016,7,102m²~,9071.699999999999
전북,2016,7,모든면적,6365.7
전북,2016,7,60m²,6349.2
전북,2016,7,60m²~85m²,6388.799999999999
전북,2016,7,85m²~102m²,7557.0
전북,2016,7,102m²~,7665.9
전남,2016,7,모든면적,6494.4
전남,2016,7,60m²,6563.7
전남,2016,7,60m²~85m²,6484.5
전남,2016,7,85m²~102m²,7801.2
전남,2016,7,102m²~,7471.2
경북,2016,7,모든면적,7418.4
경북,2016,7,60m²,6976.2
경북,2016,7,60m²~85m²,7474.5
경북,2016,7,85m²~102m²,8827.5
경북,2016,7,102m²~,8335.8
경남,2016,7,모든면적,7837.5
경남,2016,7,60m²,8025.599999999999
경남,2016,7,60m²~85m²,7821.0
경남,2016,7,85m²~102m²,10071.6
경남,2016,7,102m²~,9042.0
제주,2016,7,모든면적,9329.1
제주,2016,7,60m²,9414.9
제주,2016,7,60m²~85m²,9009.0
제주,2016,7,85m²~102m²,10253.099999999999
제주,2016,7,102m²~,8596.5
서울,2016,8,모든면적,20740.5
서울,2016,8,60m²,21753.6
서울,2016,8,60m²~85m²,21199.199999999997
서울,2016,8,85m²~102m²,23991.0
서울,2016,8,102m²~,21789.899999999998
인천,2016,8,모든면적,10675.5
인천,2016,8,60m²,9923.1
인천,2016,8,60m²~85m²,10853.699999999999
인천,2016,8,85m²~102m²,11398.199999999999
인천,2016,8,102m²~,11985.599999999999
경기,2016,8,모든면적,11751.3
경기,2016,8,60m²,12500.4
경기,2016,8,60m²~85m²,11721.599999999999
경기,2016,8,85m²~102m²,10899.9
경기,2016,8,102m²~,13351.8
부산,2016,8,모든면적,10510.5
부산,2016,8,60m²,10068.3
부산,2016,8,60m²~85m²,10233.3
부산,2016,8,85m²~102m²,11163.9
부산,2016,8,102m²~,12784.199999999999
대구,2016,8,모든면적,10385.099999999999
대구,2016,8,60m²,10500.599999999999
대구,2016,8,60m²~85m²,10408.199999999999
대구,2016,8,85m²~102m²,10048.5
대구,2016,8,102m²~,10048.5
광주,2016,8,모든면적,8995.8
광주,2016,8,60m²,8471.1
광주,2016,8,60m²~85m²,9002.4
광주,2016,8,85m²~102m²,9088.199999999999
광주,2016,8,102m²~,11609.4
대전,2016,8,모든면적,8454.6
대전,2016,8,60m²,8738.4
대전,2016,8,60m²~85m²,8405.1
대전,2016,8,85m²~102m²,
대전,2016,8,102m²~,
울산,2016,8,모든면적,9820.8
울산,2016,8,60m²,8438.1
울산,2016,8,60m²~85m²,9867.0
울산,2016,8,85m²~102m²,8787.9
울산,2016,8,102m²~,9791.1
세종,2016,8,모든면적,8890.199999999999
세종,2016,8,60m²,8959.5
세종,2016,8,60m²~85m²,9025.5
세종,2016,8,85m²~102m²,8791.199999999999
세종,2016,8,102m²~,8530.5
강원,2016,8,모든면적,6923.4
강원,2016,8,60m²,6840.9
강원,2016,8,60m²~85m²,7035.599999999999
강원,2016,8,85m²~102m²,
강원,2016,8,102m²~,7926.599999999999
충북,2016,8,모든면적,7009.2
충북,2016,8,60m²,6745.2
충북,2016,8,60m²~85m²,7091.7
충북,2016,8,85m²~102m²,7659.299999999999
충북,2016,8,102m²~,7401.9
충남,2016,8,모든면적,7375.5
충남,2016,8,60m²,7682.4
충남,2016,8,60m²~85m²,7342.5
충남,2016,8,85m²~102m²,8626.199999999999
충남,2016,8,102m²~,9124.5
전북,2016,8,모든면적,6365.7
전북,2016,8,60m²,6365.7
전북,2016,8,60m²~85m²,6388.799999999999
전북,2016,8,85m²~102m²,7557.0
전북,2016,8,102m²~,7665.9
전남,2016,8,모든면적,6487.799999999999
전남,2016,8,60m²,6563.7
전남,2016,8,60m²~85m²,6477.9
전남,2016,8,85m²~102m²,7801.2
전남,2016,8,102m²~,7471.2
경북,2016,8,모든면적,7385.4
경북,2016,8,60m²,6949.799999999999
경북,2016,8,60m²~85m²,7418.4
경북,2016,8,85m²~102m²,8679.0
경북,2016,8,102m²~,8500.8
경남,2016,8,모든면적,7867.2
경남,2016,8,60m²,8025.599999999999
경남,2016,8,60m²~85m²,7857.299999999999
경남,2016,8,85m²~102m²,9992.4
경남,2016,8,102m²~,9104.699999999999
제주,2016,8,모든면적,9497.4
제주,2016,8,60m²,9414.9
제주,2016,8,60m²~85m²,9134.4
제주,2016,8,85m²~102m²,10253.099999999999
제주,2016,8,102m²~,8596.5
서울,2016,9,모든면적,20733.899999999998
서울,2016,9,60m²,21664.5
서울,2016,9,60m²~85m²,21159.6
서울,2016,9,85m²~102m²,24469.5
서울,2016,9,102m²~,21684.3
인천,2016,9,모든면적,10454.4
인천,2016,9,60m²,9906.6
인천,2016,9,60m²~85m²,10299.3
인천,2016,9,85m²~102m²,11107.8
인천,2016,9,102m²~,11985.599999999999
경기,2016,9,모든면적,11088.0
경기,2016,9,60m²,11365.199999999999
경기,2016,9,60m²~85m²,10942.8
경기,2016,9,85m²~102m²,10824.0
경기,2016,9,102m²~,13460.699999999999
부산,2016,9,모든면적,10560.0
부산,2016,9,60m²,10055.1
부산,2016,9,60m²~85m²,10253.099999999999
부산,2016,9,85m²~102m²,11163.9
부산,2016,9,102m²~,12784.199999999999
대구,2016,9,모든면적,10385.099999999999
대구,2016,9,60m²,10500.599999999999
대구,2016,9,60m²~85m²,10408.199999999999
대구,2016,9,85m²~102m²,10048.5
대구,2016,9,102m²~,10048.5
광주,2016,9,모든면적,8979.3
광주,2016,9,60m²,8471.1
광주,2016,9,60m²~85m²,8989.199999999999
광주,2016,9,85m²~102m²,9088.199999999999
광주,2016,9,102m²~,10187.099999999999
대전,2016,9,모든면적,8306.1
대전,2016,9,60m²,8586.6
대전,2016,9,60m²~85m²,8223.6
대전,2016,9,85m²~102m²,
대전,2016,9,102m²~,
울산,2016,9,모든면적,9820.8
울산,2016,9,60m²,8438.1
울산,2016,9,60m²~85m²,9867.0
울산,2016,9,85m²~102m²,8787.9
울산,2016,9,102m²~,9791.1
세종,2016,9,모든면적,8873.699999999999
세종,2016,9,60m²,8903.4
세종,2016,9,60m²~85m²,9035.4
세종,2016,9,85m²~102m²,8794.5
세종,2016,9,102m²~,8705.4
강원,2016,9,모든면적,6930.0
강원,2016,9,60m²,6847.5
강원,2016,9,60m²~85m²,7045.5
강원,2016,9,85m²~102m²,
강원,2016,9,102m²~,7854.0
충북,2016,9,모든면적,7012.5
충북,2016,9,60m²,6745.2
충북,2016,9,60m²~85m²,7104.9
충북,2016,9,85m²~102m²,7659.299999999999
충북,2016,9,102m²~,7401.9
충남,2016,9,모든면적,7378.799999999999
충남,2016,9,60m²,7682.4
충남,2016,9,60m²~85m²,7342.5
충남,2016,9,85m²~102m²,8626.199999999999
충남,2016,9,102m²~,9124.5
전북,2016,9,모든면적,6352.5
전북,2016,9,60m²,6385.5
전북,2016,9,60m²~85m²,6369.0
전북,2016,9,85m²~102m²,7580.099999999999
전북,2016,9,102m²~,7665.9
전남,2016,9,모든면적,6507.599999999999
전남,2016,9,60m²,6590.099999999999
전남,2016,9,60m²~85m²,6487.799999999999
전남,2016,9,85m²~102m²,7801.2
전남,2016,9,102m²~,7471.2
경북,2016,9,모든면적,7428.299999999999
경북,2016,9,60m²,6989.4
경북,2016,9,60m²~85m²,7467.9
경북,2016,9,85m²~102m²,8679.0
경북,2016,9,102m²~,8415.0
경남,2016,9,모든면적,7890.299999999999
경남,2016,9,60m²,8015.7
경남,2016,9,60m²~85m²,7877.099999999999
경남,2016,9,85m²~102m²,9385.199999999999
경남,2016,9,102m²~,9028.8
제주,2016,9,모든면적,10173.9
제주,2016,9,60m²,13500.3
제주,2016,9,60m²~85m²,9880.199999999999
제주,2016,9,85m²~102m²,10418.099999999999
제주,2016,9,102m²~,10170.599999999999
서울,2016,10,모든면적,21120.0
서울,2016,10,60m²,21981.3
서울,2016,10,60m²~85m²,21572.1
서울,2016,10,85m²~102m²,24420.0
서울,2016,10,102m²~,23895.3
인천,2016,10,모든면적,10553.4
인천,2016,10,60m²,10035.3
인천,2016,10,60m²~85m²,10404.9
인천,2016,10,85m²~102m²,10926.3
인천,2016,10,102m²~,13863.3
경기,2016,10,모든면적,11322.3
경기,2016,10,60m²,11576.4
경기,2016,10,60m²~85m²,11183.699999999999
경기,2016,10,85m²~102m²,10906.5
경기,2016,10,102m²~,13922.699999999999
부산,2016,10,모든면적,10220.099999999999
부산,2016,10,60m²,10131.0
부산,2016,10,60m²~85m²,10187.099999999999
부산,2016,10,85m²~102m²,11203.5
부산,2016,10,102m²~,12672.0
대구,2016,10,모든면적,10385.099999999999
대구,2016,10,60m²,10500.599999999999
대구,2016,10,60m²~85m²,10408.199999999999
대구,2016,10,85m²~102m²,10048.5
대구,2016,10,102m²~,10048.5
광주,2016,10,모든면적,8992.5
광주,2016,10,60m²,8474.4
광주,2016,10,60m²~85m²,9002.4
광주,2016,10,85m²~102m²,9088.199999999999
광주,2016,10,102m²~,10187.099999999999
대전,2016,10,모든면적,10117.8
대전,2016,10,60m²,9942.9
대전,2016,10,60m²~85m²,10137.599999999999
대전,2016,10,85m²~102m²,8580.0
대전,2016,10,102m²~,14282.4
울산,2016,10,모든면적,10576.5
울산,2016,10,60m²,8438.1
울산,2016,10,60m²~85m²,10635.9
울산,2016,10,85m²~102m²,8787.9
울산,2016,10,102m²~,10008.9
세종,2016,10,모든면적,8910.0
세종,2016,10,60m²,9167.4
세종,2016,10,60m²~85m²,8939.699999999999
세종,2016,10,85m²~102m²,8867.1
세종,2016,10,102m²~,8748.3
강원,2016,10,모든면적,7052.099999999999
강원,2016,10,60m²,6966.299999999999
강원,2016,10,60m²~85m²,7055.4
강원,2016,10,85m²~102m²,6702.299999999999
강원,2016,10,102m²~,7230.299999999999
충북,2016,10,모든면적,6923.4
충북,2016,10,60m²,6857.4
충북,2016,10,60m²~85m²,7157.7
충북,2016,10,85m²~102m²,8857.199999999999
충북,2016,10,102m²~,7415.099999999999
충남,2016,10,모든면적,7415.099999999999
충남,2016,10,60m²,7557.0
충남,2016,10,60m²~85m²,7401.9
충남,2016,10,85m²~102m²,8626.199999999999
충남,2016,10,102m²~,9124.5
전북,2016,10,모든면적,6359.099999999999
전북,2016,10,60m²,6408.599999999999
전북,2016,10,60m²~85m²,6378.9
전북,2016,10,85m²~102m²,7606.5
전북,2016,10,102m²~,7669.2
전남,2016,10,모든면적,6540.599999999999
전남,2016,10,60m²,6791.4
전남,2016,10,60m²~85m²,6547.2
전남,2016,10,85m²~102m²,8141.099999999999
전남,2016,10,102m²~,7118.099999999999
경북,2016,10,모든면적,7570.2
경북,2016,10,60m²,7514.099999999999
경북,2016,10,60m²~85m²,7596.599999999999
경북,2016,10,85m²~102m²,8754.9
경북,2016,10,102m²~,8395.199999999999
경남,2016,10,모든면적,7959.599999999999
경남,2016,10,60m²,8233.5
경남,2016,10,60m²~85m²,7939.799999999999
경남,2016,10,85m²~102m²,9471.0
경남,2016,10,102m²~,8705.4
제주,2016,10,모든면적,10173.9
제주,2016,10,60m²,13500.3
제주,2016,10,60m²~85m²,9880.199999999999
제주,2016,10,85m²~102m²,10418.099999999999
제주,2016,10,102m²~,10170.599999999999
서울,2016,11,모든면적,21021.0
서울,2016,11,60m²,22093.5
서울,2016,11,60m²~85m²,21476.399999999998
서울,2016,11,85m²~102m²,22271.699999999997
서울,2016,11,102m²~,20955.0
인천,2016,11,모든면적,10398.3
인천,2016,11,60m²,10299.3
인천,2016,11,60m²~85m²,10404.9
인천,2016,11,85m²~102m²,10926.3
인천,2016,11,102m²~,13863.3
경기,2016,11,모든면적,11701.8
경기,2016,11,60m²,12045.0
경기,2016,11,60m²~85m²,11540.099999999999
경기,2016,11,85m²~102m²,11348.699999999999
경기,2016,11,102m²~,13959.0
부산,2016,11,모든면적,10173.9
부산,2016,11,60m²,10028.699999999999
부산,2016,11,60m²~85m²,10131.0
부산,2016,11,85m²~102m²,11203.5
부산,2016,11,102m²~,12672.0
대구,2016,11,모든면적,10259.699999999999
대구,2016,11,60m²,10500.599999999999
대구,2016,11,60m²~85m²,10276.199999999999
대구,2016,11,85m²~102m²,10048.5
대구,2016,11,102m²~,16546.2
광주,2016,11,모든면적,9157.5
광주,2016,11,60m²,8444.699999999999
광주,2016,11,60m²~85m²,9187.199999999999
광주,2016,11,85m²~102m²,9296.1
광주,2016,11,102m²~,10800.9
대전,2016,11,모든면적,8860.5
대전,2016,11,60m²,8814.3
대전,2016,11,60m²~85m²,8778.0
대전,2016,11,85m²~102m²,8580.0
대전,2016,11,102m²~,14282.4
울산,2016,11,모든면적,10758.0
울산,2016,11,60m²,9378.6
울산,2016,11,60m²~85m²,10804.199999999999
울산,2016,11,85m²~102m²,
울산,2016,11,102m²~,10543.5
세종,2016,11,모든면적,8916.6
세종,2016,11,60m²,9167.4
세종,2016,11,60m²~85m²,8939.699999999999
세종,2016,11,85m²~102m²,8867.1
세종,2016,11,102m²~,8811.0
강원,2016,11,모든면적,6834.299999999999
강원,2016,11,60m²,6656.099999999999
강원,2016,11,60m²~85m²,6840.9
강원,2016,11,85m²~102m²,6702.299999999999
강원,2016,11,102m²~,7230.299999999999
충북,2016,11,모든면적,7012.5
충북,2016,11,60m²,6870.599999999999
충북,2016,11,60m²~85m²,7075.2
충북,2016,11,85m²~102m²,8946.3
충북,2016,11,102m²~,7329.299999999999
충남,2016,11,모든면적,7514.099999999999
충남,2016,11,60m²,7662.599999999999
충남,2016,11,60m²~85m²,7517.4
충남,2016,11,85m²~102m²,9655.8
충남,2016,11,102m²~,8860.5
전북,2016,11,모든면적,6362.4
전북,2016,11,60m²,6408.599999999999
전북,2016,11,60m²~85m²,6382.2
전북,2016,11,85m²~102m²,7606.5
전북,2016,11,102m²~,7659.299999999999
전남,2016,11,모든면적,6784.799999999999
전남,2016,11,60m²,6791.4
전남,2016,11,60m²~85m²,6791.4
전남,2016,11,85m²~102m²,8141.099999999999
전남,2016,11,102m²~,7464.599999999999
경북,2016,11,모든면적,7570.2
경북,2016,11,60m²,7557.0
경북,2016,11,60m²~85m²,7599.9
경북,2016,11,85m²~102m²,8877.0
경북,2016,11,102m²~,8246.699999999999
경남,2016,11,모든면적,7784.7
경남,2016,11,60m²,8236.8
경남,2016,11,60m²~85m²,7758.299999999999
경남,2016,11,85m²~102m²,9477.6
경남,2016,11,102m²~,8649.3
제주,2016,11,모든면적,10253.099999999999
제주,2016,11,60m²,13500.3
제주,2016,11,60m²~85m²,9979.199999999999
제주,2016,11,85m²~102m²,10418.099999999999
제주,2016,11,102m²~,10170.599999999999
서울,2016,12,모든면적,21261.899999999998
서울,2016,12,60m²,22152.899999999998
서울,2016,12,60m²~85m²,21423.6
서울,2016,12,85m²~102m²,23199.0
서울,2016,12,102m²~,22344.3
인천,2016,12,모든면적,10335.599999999999
인천,2016,12,60m²,10497.3
인천,2016,12,60m²~85m²,10352.099999999999
인천,2016,12,85m²~102m²,10807.5
인천,2016,12,102m²~,13863.3
경기,2016,12,모든면적,11731.5
경기,2016,12,60m²,11886.599999999999
경기,2016,12,60m²~85m²,11576.4
경기,2016,12,85m²~102m²,11088.0
경기,2016,12,102m²~,13955.699999999999
부산,2016,12,모든면적,10734.9
부산,2016,12,60m²,9999.0
부산,2016,12,60m²~85m²,10721.699999999999
부산,2016,12,85m²~102m²,11068.199999999999
부산,2016,12,102m²~,13906.199999999999
대구,2016,12,모든면적,10375.199999999999
대구,2016,12,60m²,11550.0
대구,2016,12,60m²~85m²,10398.3
대구,2016,12,85m²~102m²,10048.5
대구,2016,12,102m²~,16546.2
광주,2016,12,모든면적,9183.9
광주,2016,12,60m²,8438.1
광주,2016,12,60m²~85m²,9220.199999999999
광주,2016,12,85m²~102m²,9296.1
광주,2016,12,102m²~,10800.9
대전,2016,12,모든면적,8860.5
대전,2016,12,60m²,8814.3
대전,2016,12,60m²~85m²,8778.0
대전,2016,12,85m²~102m²,8580.0
대전,2016,12,102m²~,14282.4
울산,2016,12,모든면적,10758.0
울산,2016,12,60m²,9431.4
울산,2016,12,60m²~85m²,10797.599999999999
울산,2016,12,85m²~102m²,
울산,2016,12,102m²~,10484.099999999999
세종,2016,12,모든면적,8926.5
세종,2016,12,60m²,9137.699999999999
세종,2016,12,60m²~85m²,8929.8
세종,2016,12,85m²~102m²,8830.8
세종,2016,12,102m²~,8820.9
강원,2016,12,모든면적,6887.099999999999
강원,2016,12,60m²,6880.5
강원,2016,12,60m²~85m²,6880.5
강원,2016,12,85m²~102m²,7418.4
강원,2016,12,102m²~,7415.099999999999
충북,2016,12,모든면적,6867.299999999999
충북,2016,12,60m²,6926.7
충북,2016,12,60m²~85m²,6930.0
충북,2016,12,85m²~102m²,9421.5
충북,2016,12,102m²~,7794.599999999999
충남,2016,12,모든면적,7504.2
충남,2016,12,60m²,7771.5
충남,2016,12,60m²~85m²,7500.9
충남,2016,12,85m²~102m²,9655.8
충남,2016,12,102m²~,8860.5
전북,2016,12,모든면적,6613.2
전북,2016,12,60m²,7474.5
전북,2016,12,60m²~85m²,6613.2
전북,2016,12,85m²~102m²,7606.5
전북,2016,12,102m²~,7659.299999999999
전남,2016,12,모든면적,6857.4
전남,2016,12,60m²,6791.4
전남,2016,12,60m²~85m²,6844.2
전남,2016,12,85m²~102m²,8141.099999999999
전남,2016,12,102m²~,7652.7
경북,2016,12,모든면적,7626.299999999999
경북,2016,12,60m²,7679.099999999999
경북,2016,12,60m²~85m²,7636.2
경북,2016,12,85m²~102m²,8877.0
경북,2016,12,102m²~,8246.699999999999
경남,2016,12,모든면적,7880.4
경남,2016,12,60m²,8177.4
경남,2016,12,60m²~85m²,7854.0
